season;episode;speaker;Symptom;Test;Drug;Procedure;Intent;diagnosis_stage;Sarcasm;Emotion;Organ;correct_prediction;model_prediction;text;medical_entities
7;17;Foreman;;;;;açıklama;değerlendirme;0;nötr;sindirim sistemi;;;Kanaman, sindirim sisteminde 13 parça kemik olduğu için olmuş.;"[{""text"":""13 parça kemik"",""type"":""Symptom""},{""text"":""sindirim sistemi"",""type"":""Anatomy""}]"
7;17;Masters;;;;;açıklama;hipotez;0;nötr;;;;"Pica olduğunu düşünüyoruz; bu, kimyasal dengesizliğin neden olduğu yenmeyen şeyleri yeme isteğidir.";"[{""text"":""pica"",""type"":""Disease""}]"
7;17;Foreman;kolon perforasyonu;;;;açıklama;hipotez;0;ciddi;kolon;;;Bu parçalar kolonunu delip seni öldürebilirdi.;"[{""text"":""kolon perforasyonu"",""type"":""Disease""},{""text"":""kolon"",""type"":""Anatomy""}]"
7;17;Danny;görme bozukluğu;;;;açıklama;değerlendirme;0;kaygılı;göz;;;Gözlerimde bir sorun var sanırım.;"[{""text"":""görme bozukluğu"",""type"":""Symptom""},{""text"":""göz"",""type"":""Anatomy""}]"
7;17;Danny;tünel görüşü;;;;açıklama;değerlendirme;0;kaygılı;göz;;;Size kuyunun dibinden bakıyormuşum gibi.;"[{""text"":""tünel görüşü"",""type"":""Symptom""},{""text"":""göz"",""type"":""Anatomy""}]"
7;17;Taub;koku bozukluğu, tünel görüşü;;;;hipotez;hipotez;0;nötr;;;;Koku bozukluğu ile tünel görüşünü birleştirirsek belirtiler Batı at ensefaliti ile uyuyor.;"[{""text"":""koku bozukluğu"",""type"":""Symptom""},{""text"":""tünel görüşü"",""type"":""Symptom""},{""text"":""Batı at ensefaliti"",""type"":""Disease""}]"
7;17;House;ateş;;;;değerlendirme;hipotez;0;nötr;;;;Ama hastada ateş yok.;"[{""text"":""ateş"",""type"":""Symptom""}]"
7;17;Chase;koku bozukluğu, görme bozukluğu;MR;;;hipotez;test;0;nötr;koku siniri, optik sinir, beyin;;;Foster Kennedy sendromu olabilir. Meningioma ya da plasmacytoma olabilir. Koku sinirine baskıyla başlamış, şimdi de optik sinire baskı yapıyor olabilir. Kafasına MRI çekin.;"[{""text"":""Foster Kennedy sendromu"",""type"":""Disease""},{""text"":""meningioma"",""type"":""Disease""},{""text"":""plasmacytoma"",""type"":""Disease""},{""text"":""koku siniri"",""type"":""Anatomy""},{""text"":""optik sinir"",""type"":""Anatomy""},{""text"":""MRI"",""type"":""Test""}]"
7;17;Danny;bulantı;MR;;;açıklama;değerlendirme;0;kötü;;;;Kendimi pek iyi hissetmiyorum. Sanırım...;"[{""text"":""bulantı"",""type"":""Symptom""},{""text"":""MRI"",""type"":""Test""}]"
7;17;Taub;kusma;MR;;;açıklama;değerlendirme;0;acil;;;;Kusuyor.;"[{""text"":""kusma"",""type"":""Symptom""},{""text"":""MRI"",""type"":""Test""}]"
7;17;Taub;hasar, doğuştan kusur;MR;;;açıklama;değerlendirme;0;nötr;parietal korteks;;;Parietal kortekste iki koyu nokta var. Tümör değiller... belki bir tür hasar ya da doğuştan kusur.;"[{""text"":""MRI"",""type"":""Test""},{""text"":""parietal korteks"",""type"":""Anatomy""},{""text"":""hasar"",""type"":""Symptom""},{""text"":""doğuştan kusur"",""type"":""Disease""}]"
7;17;Masters;beyin hasarı, oksijen yoksunluğu;MR;;;hipotez;hipotez;0;nötr;beyin;;;Aşırı doz aldığında birkaç saniye klinik olarak ölüymüş. Bu koyu noktalar oksijen yoksunluğundan kaynaklanan beyin hasarı olabilir.;"[{""text"":""beyin hasarı"",""type"":""Disease""},{""text"":""oksijen yoksunluğu"",""type"":""Disease""},{""text"":""MRI"",""type"":""Test""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;17;House;şizofreni;MR;;;açıklama;hipotez;0;nötr;beyin;;;Bu öyle değil. şizofreni hastalarında buna benzer MRI görüntüleri gördüm.;"[{""text"":""şizofreni"",""type"":""Disease""},{""text"":""MRI"",""type"":""Test""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;17;Masters;kan basıncı yükselmesi, kusma;;;;açıklama;değerlendirme;0;nötr;;;;Ama şizofreni, kan basıncının fırlamasını ve MRI içinde kusmasını açıklamıyor.;"[{""text"":""kan basıncı yükselmesi"",""type"":""Symptom""},{""text"":""kusma"",""type"":""Symptom""},{""text"":""şizofreni"",""type"":""Disease""}]"
7;17;Chase;panik atak, klostrofobi;;;;hipotez;hipotez;0;nötr;;;;panik atak. Klaustrofobik. Onu dışarı çıkarınca iyiydi.;"[{""text"":""panik atak"",""type"":""Disease""},{""text"":""klaustrofobi"",""type"":""Disease""}]"
7;17;Foreman;koku bozukluğu, tünel görüşü, halüsinasyon;;;;hipotez;hipotez;0;nötr;;;;Koku bozukluğu ve tünel görüşü halüsinasyon olabilir.;"[{""text"":""koku bozukluğu"",""type"":""Symptom""},{""text"":""tünel görüşü"",""type"":""Symptom""},{""text"":""halüsinasyon"",""type"":""Symptom""}]"
7;17;Masters;;;Clozapine;;açıklama;tedavi;0;nötr;;;;Ona ikinci doz Clozapine verdim.;"[{""text"":""Clozapine"",""type"":""Drug""}]"
7;17;Danny;ağrı;;;;açıklama;değerlendirme;0;kötü;kol;;;Kolum biraz ağrıyor.;"[{""text"":""ağrı"",""type"":""Symptom""},{""text"":""kol"",""type"":""Anatomy""}]"
7;17;Taub;;;ağrı kesici;;açıklama;tedavi;0;nötr;kol;;;Ağrı kesicilerini artırması için hemşireyle konuşacağım.;"[{""text"":""ağrı kesici"",""type"":""Drug""},{""text"":""kol"",""type"":""Anatomy""}]"
7;17;Danny;yanma hissi;;;;açıklama;değerlendirme;0;acı;kol;;;Sol kolum sanki yanıyormuş gibi hissettirdi.;"[{""text"":""yanma hissi"",""type"":""Symptom""},{""text"":""sol kol"",""type"":""Anatomy""}]"
7;17;Chase;bölgesel ağrı sendromu;;;;hipotez;hipotez;0;nötr;;;;bölgesel ağrı sendromu gibi duruyor. Genetik bir bozukluk olmalı.;"[{""text"":""bölgesel ağrı sendromu"",""type"":""Disease""}]"
7;17;Foreman;;DNA testi;;;hipotez;test;0;nötr;;;;DNA'sını çalışmamız lazım. Erken başlangıçlı Parkinson's olabilir.;"[{""text"":""DNA testi"",""type"":""Test""},{""text"":""Early-onset Parkinson's"",""type"":""Disease""}]"
7;17;House;kortikal kaynaklı ganglionik dejenerasyon, Huntington hastalığı;;;;açıklama;hipotez;0;nötr;;;;Ya da kortikal kaynaklı ganglion dejenerasyonu, Huntington hastalığı ya da bir düzine genetik bozukluktan biri.;"[{""text"":""cortical-based ganglionic degeneration"",""type"":""Disease""},{""text"":""Huntington's"",""type"":""Disease""}]"
7;17;House;serebellar ataksi;;;;açıklama;değerlendirme;0;nötr;beyincik;;;serebellar ataksi.;"[{""text"":""serebellar ataksi"",""type"":""Disease""},{""text"":""beyincik"",""type"":""Anatomy""}]"
7;17;House;serebellar ataksi, Early-onset Parkinson's;;;;açıklama;hipotez;0;nötr;;;;Bardağı tam önündeyken iki kez ıskaladı. Bu da listeyi tek bir şeye indiriyor... Early-onset Parkinson's.;"[{""text"":""serebellar ataksi"",""type"":""Disease""},{""text"":""Early-onset Parkinson's"",""type"":""Disease""}]"
7;17;House;;DNA testi;Levodopa;;açıklama;test;0;nötr;;;;Ona Levodopa verin ve DNA testiyle doğrulayın.;"[{""text"":""Levodopa"",""type"":""Drug""},{""text"":""DNA testi"",""type"":""Test""}]"
7;17;House;cortical-based ganglionic degeneration, Huntington's;;;;açıklama;hipotez;0;nötr;;;;Ya da kortikal kaynaklı ganglion dejenerasyonu, Huntington hastalığı ya da bir düzine genetik bozukluktan biri.;"[{""text"":""cortical-based ganglionic degeneration"",""type"":""Disease""},{""text"":""Huntington's"",""type"":""Disease""}]"
7;17;House;serebellar ataksi;;;;açıklama;değerlendirme;0;nötr;beyincik;;;serebellar ataksi.;"[{""text"":""serebellar ataksi"",""type"":""Disease""},{""text"":""beyincik"",""type"":""Anatomy""}]"
7;17;House;serebellar ataksi, Early-onset Parkinson's;;;;açıklama;hipotez;0;nötr;;;;Bardağı tam önündeyken iki kez ıskaladı. Bu da listeyi tek bir şeye indiriyor... Early-onset Parkinson's.;"[{""text"":""serebellar ataksi"",""type"":""Disease""},{""text"":""Early-onset Parkinson's"",""type"":""Disease""}]"
7;17;House;;DNA testi;Levodopa;;açıklama;test;0;nötr;;;;Ona Levodopa verin ve DNA testiyle doğrulayın.;"[{""text"":""Levodopa"",""type"":""Drug""},{""text"":""DNA testi"",""type"":""Test""}]"
7;17;Danny;baş dönmesi;;;;açıklama;değerlendirme;0;kötü;;;;Başım dönüyor.;"[{""text"":""baş dönmesi"",""type"":""Symptom""}]"
7;17;Masters;bilinç kaybı;;CPR;crash cart;açıklama;acil;0;acil;kalp;;;Crash cart getirin!;"[{""text"":""bilinç kaybı"",""type"":""Symptom""},{""text"":""CPR"",""type"":""Procedure""},{""text"":""crash cart"",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;17;Masters;kalp dilatasyonu, kalp yetmezliği;;;;açıklama;değerlendirme;0;acil;kalp;;;Kalbi dilate olmuş ve iflas ediyor.;"[{""text"":""kalp dilatasyonu"",""type"":""Disease""},{""text"":""kalp yetmezliği"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;17;Chase;;nakil listesi;;kalp nakli;açıklama;değerlendirme;0;nötr;kalp;;;Bu hızla giderse yakında yeni bir kalbe ihtiyacı olacak. Ve onu nakil listesine sokamayız.;"[{""text"":""kalp nakli"",""type"":""Procedure""},{""text"":""nakil listesi"",""type"":""Test""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;17;House;koku bozukluğu, tünel görüşü, periferik polinöropati, serebellar ataksi, kardiyomiyopati;;Vicodin, Clozapine, Levodopa;I.V.;açıklama;değerlendirme;0;nötr;kalp;;;Birkaç aydır sadece koku bozukluğu vardı. Sonra biz aldık, pat diye tünel görüşü, periferik polinöropati, serebellar ataksi ve şimdi de kardiyomiyopati çıktı.;"[{""text"":""koku bozukluğu"",""type"":""Symptom""},{""text"":""tünel görüşü"",""type"":""Symptom""},{""text"":""periferik polinöropati"",""type"":""Disease""},{""text"":""serebellar ataksi"",""type"":""Disease""},{""text"":""kardiyomiyopati"",""type"":""Disease""},{""text"":""Vicodin"",""type"":""Drug""},{""text"":""Clozapine"",""type"":""Drug""},{""text"":""Levodopa"",""type"":""Drug""},{""text"":""I.V."",""type"":""Procedure""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;17;Chase;alerjik reaksiyon;;Vicodin, Clozapine, Levodopa;I.V.;hipotez;hipotez;0;nötr;;;;Alerjik reaksiyon olabilir mi? Ona Vicodin, Clozapine ve bir I.V. torba Levodopa verdik.;"[{""text"":""alerjik reaksiyon"",""type"":""Disease""},{""text"":""Vicodin"",""type"":""Drug""},{""text"":""Clozapine"",""type"":""Drug""},{""text"":""Levodopa"",""type"":""Drug""},{""text"":""I.V."",""type"":""Procedure""}]"
7;17;House;Adult Refsum hastalığı;;;;açıklama;kesin_tanı;0;nötr;kan;;;Adult Refsum hastalığı. Tüm belirtilere uyuyor. Vücudu phytanic acid ve chlorophyll'i işleyemiyor.;"[{""text"":""Adult Refsum hastalığı"",""type"":""Disease""},{""text"":""phytanic acid"",""type"":""Disease""},{""text"":""chlorophyll"",""type"":""Disease""},{""text"":""kan"",""type"":""Anatomy""}]"
7;17;House;;gene testing;;plazmaferez;açıklama;tedavi;0;nötr;kan;;;Fazla phytanic acid'i kandan temizlemek için onu plazmaferez tedavisinden geçirin. Gene testing ile doğrulayın.;"[{""text"":""plazmaferez"",""type"":""Procedure""},{""text"":""gene testing"",""type"":""Test""},{""text"":""phytanic acid"",""type"":""Disease""},{""text"":""kan"",""type"":""Anatomy""}]"
7;17;Masters;;;;;açıklama;tedavi;0;nötr;;;;Doğru türde yiyecekleri yersen iyi olacaksın. Düzeni takip eder ve düzenli kontrol olursan iyi olursun.;[]
7;17;Danny;;;;;açıklama;yok;0;minnettar;;;;Benden vazgeçmediğin için teşekkür ederim.;[]
7;18;Masters;hemoptizi, baş ağrısı, üşüme, göğüs ağrısı;;;;açıklama;hipotez;0;nötr;göğüs;;;Erkek hasta hemoptizi, baş ağrısı, üşüme ve göğüs ağrısıyla geldi.;"[{""text"":""hemoptizi"",""type"":""Symptom""},{""text"":""baş ağrısı"",""type"":""Symptom""},{""text"":""üşüme"",""type"":""Symptom""},{""text"":""göğüs ağrısı"",""type"":""Symptom""},{""text"":""göğüs"",""type"":""Anatomy""}]"
7;18;House;burun kanaması;;;;açıklama;hipotez;0;nötr;burun;;;Bu epistaksis. Burun kanaması. Kan akciğere iner, o da geri öksürür. Diğer belirtileri de grip açıklar.;"[{""text"":""epistaksis"",""type"":""Disease""},{""text"":""burun kanaması"",""type"":""Symptom""},{""text"":""burun"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""grip"",""type"":""Disease""}]"
7;18;Masters;;;amonyak, sülfitler;;hipotez;hipotez;0;nötr;akciğer;;;Amonyak ya da sülfitlere toksik maruziyet akciğerleri travmatize edebilir, nevralji ya da ateşe yol açabilir.;"[{""text"":""amonyak"",""type"":""Drug""},{""text"":""sülfitler"",""type"":""Drug""},{""text"":""toksik maruziyet"",""type"":""Disease""},{""text"":""nevralji"",""type"":""Disease""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;House;;bakteri kültürü, mantar kültürü;;;açıklama;test;0;nötr;;;;Evde toksin araması yapın. Bakteri ve mantar için kültür alın.;"[{""text"":""bakteri kültürü"",""type"":""Test""},{""text"":""mantar kültürü"",""type"":""Test""}]"
7;18;House;burun kanaması;;;;soru;hipotez;0;nötr;burun;;;Burun kanaman oluyor mu?;"[{""text"":""burun kanaması"",""type"":""Symptom""},{""text"":""burun"",""type"":""Anatomy""}]"
7;18;Hasta;burun kanaması;;;;açıklama;hipotez;0;nötr;burun;;;Evet.;"[{""text"":""burun kanaması"",""type"":""Symptom""},{""text"":""burun"",""type"":""Anatomy""}]"
7;18;House;burun kanaması;;;;soru;hipotez;0;nötr;burun;;;Kanın oradan geldiğini mi düşünüyorsun?;"[{""text"":""burun kanaması"",""type"":""Symptom""},{""text"":""burun"",""type"":""Anatomy""}]"
7;18;House;serratia enfeksiyonu;;Levaquin;;hipotez;kesin_tanı;0;nötr;akciğer;;;Kirli spor salonu duşu serratia enfeksiyonu demek. Akciğerlerin kırmızı bakteriyle dolu. Ona Levaquin başlayın.;"[{""text"":""serratia enfeksiyonu"",""type"":""Disease""},{""text"":""Levaquin"",""type"":""Drug""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;Foreman;beyin hasarı, erken başlangıçlı Alzheimer;;;;hipotez;hipotez;0;nötr;beyin;;;İstifçilik beyin hasarı ya da erken başlangıçlı Alzheimer nedeniyle olabilir.;"[{""text"":""istifçilik"",""type"":""Disease""},{""text"":""beyin hasarı"",""type"":""Disease""},{""text"":""erken başlangıçlı Alzheimer"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;18;Thirteen;aspergilloz, hemoptizi, baş ağrısı, göğüs ağrısı;;;;hipotez;hipotez;0;nötr;göğüs, akciğer;;;aspergilloz. Kan tükürmesini açıklar, küçük aspergillomalar oluştuysa baş ağrısı ve göğüs ağrısını da açıklar.;"[{""text"":""aspergilloz"",""type"":""Disease""},{""text"":""hemoptizi"",""type"":""Symptom""},{""text"":""aspergilloma"",""type"":""Disease""},{""text"":""baş ağrısı"",""type"":""Symptom""},{""text"":""göğüs ağrısı"",""type"":""Symptom""},{""text"":""göğüs"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;Doktor;aspergilloz;;antifungal;;tedavi;tedavi;0;nötr;;;;aspergilloz olduğunu düşünüyoruz. Antifungallerle tedavi edilebilir.;"[{""text"":""aspergilloz"",""type"":""Disease""},{""text"":""antifungal"",""type"":""Drug""}]"
7;18;Foreman;aspergilloz;;;psikiyatri değerlendirmesi;açıklama;hipotez;0;nötr;;;;Psikiyatri değerlendirmesi de isteyeceğiz.;"[{""text"":""psikiyatri değerlendirmesi"",""type"":""Test""}]"
7;18;Chase;oksijen ihtiyacı, ağrı artışı;;;;açıklama;değerlendirme;0;nötr;;;;aspergillozi yok. Ağrısı arttı ve şimdi oksijene ihtiyacı var.;"[{""text"":""ağrı artışı"",""type"":""Symptom""},{""text"":""oksijen ihtiyacı"",""type"":""Symptom""}]"
7;18;Foreman;toksin maruziyeti;;;;hipotez;hipotez;0;nötr;;;;O evde her türlü toksin vardır.;"[{""text"":""toksin maruziyeti"",""type"":""Disease""}]"
7;18;Chase;karbonmonoksit maruziyeti;;;;hipotez;hipotez;0;nötr;akciğer;;;Taşınabilir gazlı ısıtıcı kullanıyordur, o da karbonmonoksit yayar.;"[{""text"":""karbonmonoksit maruziyeti"",""type"":""Disease""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;House;vazodilatasyon;;;;açıklama;hipotez;0;nötr;akciğer;;;Karbonmonoksit vazodilatördür. Düşük düzey maruziyet aslında akciğer kapasitesini artırıyordu. Buraya getirince kötüleşti.;"[{""text"":""vazodilatasyon"",""type"":""Disease""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;Ekip;;karbonmonoksit testi;;;açıklama;test;0;nötr;;;;Eve dönüp karbonmonoksit test etmemiz lazım.;"[{""text"":""karbonmonoksit testi"",""type"":""Test""}]"
7;18;Masters;Q ateşi;;;;hipotez;hipotez;0;nötr;;;;Bu rakun dışkısından geliyor olabilir. Q ateşi uyuyor.;"[{""text"":""Q ateşi"",""type"":""Disease""},{""text"":""rakun dışkısı"",""type"":""Disease""}]"
7;18;Doktorlar;Q ateşi;;Doksisiklin;;hipotez;tedavi;0;nötr;;;;İkinizde de Q ateşi olduğunu düşünüyoruz. Rakun dışkısı bulduk. Doksisiklin başlayacağız.;"[{""text"":""Q ateşi"",""type"":""Disease""},{""text"":""Doksisiklin"",""type"":""Drug""},{""text"":""rakun dışkısı"",""type"":""Disease""}]"
7;18;Doktor;solunum bulguları, ateş;;;;açıklama;değerlendirme;0;nötr;akciğer;;;Akciğerlerin epey toparladı. Solunum sayın normal. Ateşin normal.;"[{""text"":""solunum sayısı"",""type"":""Symptom""},{""text"":""ateş"",""type"":""Symptom""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;Doktor;kalp krizi;;;;açıklama;değerlendirme;0;acil;kalp;;;Kalbinde bir sorun var. Kalp krizi geçirdi.;"[{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;18;Masters;Q ateşi, konjestif kalp yetmezliği, miyokard enfarktüsü;;;;açıklama;hipotez;0;nötr;kalp;;;Q ateşi komplikasyon olarak konjestif kalp yetmezliği yapar, miyokard enfarktüsü değil.;"[{""text"":""Q ateşi"",""type"":""Disease""},{""text"":""konjestif kalp yetmezliği"",""type"":""Disease""},{""text"":""miyokard enfarktüsü"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;18;House;istifçilik, Q ateşi;;;;açıklama;hipotez;0;nötr;;;;Tanı X istifçiliğe neden oldu, istifçilik de rakunlar gelince Q ateşine yol açtı. Şimdi X'i çözmemiz gerekiyor.;"[{""text"":""istifçilik"",""type"":""Disease""},{""text"":""Q ateşi"",""type"":""Disease""}]"
7;18;Masters;;MRI;;;açıklama;test;0;nötr;;;;MRI yapmalıyız.;"[{""text"":""MRI"",""type"":""Test""}]"
7;18;Chase;hidrojen sülfür maruziyeti, akciğer sorunları, baş ağrısı, kalp krizi;;;;hipotez;hipotez;0;nötr;kalp, akciğer;;;Hidrojen sülfür, çürük yiyeceklerden ve yumurtadan çıkar. Uzun süreli maruziyet akciğer sorunlarına, baş ağrısına, hatta kalp krizine yol açabilir.;"[{""text"":""hidrojen sülfür maruziyeti"",""type"":""Disease""},{""text"":""akciğer sorunları"",""type"":""Symptom""},{""text"":""baş ağrısı"",""type"":""Symptom""},{""text"":""kalp krizi"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""}]"
7;18;House;hidrojen sülfür maruziyeti;hidrojen sülfür testi;;;açıklama;hipotez;0;nötr;;;;Mekânda hidrojen sülfür testi yapmadık.;"[{""text"":""hidrojen sülfür maruziyeti"",""type"":""Disease""},{""text"":""hidrojen sülfür testi"",""type"":""Test""}]"
7;18;Masters;kısırlık;hormon paneli;;;hipotez;test;0;nötr;;;;Çocukları olmuyormuş. Tam hormon paneli çalışmalıyız.;"[{""text"":""kısırlık"",""type"":""Disease""},{""text"":""hormon paneli"",""type"":""Test""}]"
7;18;Thirteen;Ehlers-Danlos sendromu, düşük;;;;hipotez;kesin_tanı;0;nötr;;;;Ehlers-Danlos sendromu olduğunu düşünüyoruz. Belirtileri açıklar. Ayrıca düşüklere de neden olur.;"[{""text"":""Ehlers-Danlos sendromu"",""type"":""Disease""},{""text"":""düşük"",""type"":""Disease""}]"
7;18;Doktor;düşük, istifçilik;;;;açıklama;değerlendirme;0;nötr;;;;Üç kez düşük yapmışsın. Düşükler istifçiliği tetikledi. İstifçilik de seni hasta etti.;"[{""text"":""düşük"",""type"":""Disease""},{""text"":""istifçilik"",""type"":""Disease""}]"
7;18;Doktor;Ehlers-Danlos sendromu, istifçilik;;;;açıklama;tedavi;0;nötr;;;;Fiziksel semptomları ortaya çıktıkça tedavi edebiliriz, hayatını çok daha iyi hale getirebiliriz. Ama istifçilik için biz yanlış branşız.;"[{""text"":""Ehlers-Danlos sendromu"",""type"":""Disease""},{""text"":""istifçilik"",""type"":""Disease""}]"
7;19;Masters;ödem;;;;açıklama;yok;0;nötr;;;;Vagus. Accessory. Ödem nedenleri: A.L.I.V.E. Alerjik…;"[{""text"":""ödem"",""type"":""Symptom""}]"
7;19;Masters;şiş skrotum;;;;açıklama;yok;0;nötr;skrotum;;;Şiş skrotum için ayırıcı tanılar: torsiyon, herni…;"[{""text"":""şiş skrotum"",""type"":""Symptom""},{""text"":""skrotum"",""type"":""Anatomy""},{""text"":""torsiyon"",""type"":""Disease""},{""text"":""herni"",""type"":""Disease""}]"
7;19;Masters;epididimal kist, sifiliz;;;;açıklama;yok;0;nötr;;;;Epididimal kist. S-sifiliz.;"[{""text"":""epididimal kist"",""type"":""Disease""},{""text"":""sifiliz"",""type"":""Disease""}]"
7;19;Masters;terör, bulantı, whiplash;;;;açıklama;yok;0;nötr;;;;Terör, bulantı ve whiplash olsa da bitmesine biraz üzülüyorum.;"[{""text"":""bulantı"",""type"":""Symptom""},{""text"":""whiplash"",""type"":""Disease""}]"
7;19;Masters;;;lomber ponksiyon;;açıklama;test;0;nötr;;;;Hâlâ bir lomber ponksiyon daha yapmam gerekiyor.;"[{""text"":""lomber ponksiyon"",""type"":""Procedure""}]"
7;19;House;madde bağımlılığı;;ilaçlar;;açıklama;yok;1;alaycı;;;;Dibe vurup uyuşturucu rehabilitasyonuna düşsen sen de yalan söylerdin.;"[{""text"":""uyuşturucu rehabilitasyonu"",""type"":""Procedure""},{""text"":""ilaçlar"",""type"":""Drug""}]"
7;19;House;baş dönmesi;;;;açıklama;hipotez;0;nötr;;;;Hasta Coast Guard'a başının döndüğünü söylemişti.;"[{""text"":""baş dönmesi"",""type"":""Symptom""}]"
7;19;Masters;nöbet;;;;hipotez;hipotez;0;nötr;beyin;;;Belki nöbet geçirdi ve çöküşe bu neden oldu.;"[{""text"":""nöbet"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;19;Taub;adrenal yetmezlik;;;;hipotez;hipotez;0;nötr;adrenal bezler;;;Sırtını çarptı. Hasarlı adrenal bezler adrenal yetmezliğe yol açtı, bu da çöküşe neden oldu.;"[{""text"":""adrenal bezler"",""type"":""Anatomy""},{""text"":""adrenal yetmezlik"",""type"":""Disease""}]"
7;19;House;;kortizol takibi;;kan alma;açıklama;test;0;nötr;;;;Dört saat boyunca her 15 dakikada bir kan alın. Kortizolünü takip edelim.;"[{""text"":""kan alma"",""type"":""Procedure""},{""text"":""kortizol"",""type"":""Test""}]"
7;19;Thirteen;adrenal hormon düşüklüğü;;hormon replasmanı;;açıklama;tedavi;0;nötr;adrenal bezler;;;Adrenal hormon düzeyleri sürekli düşükse yerine koyacağız.;"[{""text"":""adrenal hormon düzeyleri"",""type"":""Test""},{""text"":""hormon replasmanı"",""type"":""Procedure""},{""text"":""adrenal bezler"",""type"":""Anatomy""}]"
7;19;Masters;;stres testi;;koşu bandı testi;açıklama;test;0;nötr;adrenal bezler;;;İstersen vücudunu strese sokmak için koşu bandına çıkarabiliriz. Adrenalleri yanıt veriyor mu görürüz.;"[{""text"":""stres testi"",""type"":""Test""},{""text"":""koşu bandı testi"",""type"":""Test""},{""text"":""adrenal bezler"",""type"":""Anatomy""}]"
7;19;House;;lomber ponksiyon;;lomber ponksiyon;açıklama;test;0;nötr;;;;Bir LP mi yapmak istiyordun?;"[{""text"":""lomber ponksiyon"",""type"":""Procedure""}]"
7;19;Thirteen;mavi el;;vazodilatör;;açıklama;değerlendirme;0;nötr;el;;;Koşu bandı testinde eli tamamen mavi oldu. Vazodilatör verdik. Parmağını kaybetmeyecek kadar kan akışı geri geldi.;"[{""text"":""mavi el"",""type"":""Symptom""},{""text"":""vazodilatör"",""type"":""Drug""},{""text"":""el"",""type"":""Anatomy""}]"
7;19;Foreman;kardiyomiyopati;;;;hipotez;hipotez;0;nötr;kalp;;;Düşük kardiyak debi ikisini de açıklar. Hastada kardiyomiyopati olabilir.;"[{""text"":""kardiyomiyopati"",""type"":""Disease""},{""text"":""kalp"",""type"":""Anatomy""}]"
7;19;Chase;cıva zehirlenmesi;;;;hipotez;hipotez;0;nötr;;;;Denizde ton balığı yediği için cıva zehirlenmesi buna yol açmış olabilir.;"[{""text"":""cıva zehirlenmesi"",""type"":""Disease""}]"
7;19;Taub;;;;;açıklama;değerlendirme;0;nötr;alyuvarlar;;;Cıva zehirlenmesi elendi. Alyuvar morfolojisi normal.;"[{""text"":""alyuvar morfolojisi"",""type"":""Test""}]"
7;19;Thirteen;Raynaud;;;;hipotez;hipotez;0;nötr;ulnar arter;;;Ulnar arterde vazospazm olursa eli açıklar. Raynaud olabilir.;"[{""text"":""Raynaud"",""type"":""Disease""},{""text"":""ulnar arter"",""type"":""Anatomy""},{""text"":""vazospazm"",""type"":""Disease""}]"
7;19;Foreman;serebral vazospazm;;;;hipotez;hipotez;0;nötr;beyin;;;Ama bilinç kaybını açıklamaz. Serebral vazospazm ikisini de açıklar.;"[{""text"":""serebral vazospazm"",""type"":""Disease""},{""text"":""beyin"",""type"":""Anatomy""}]"
7;19;House;;;;kalsiyum kanal blokeri infüzyonu;açıklama;tedavi;0;nötr;baziler arter;;;Hastaya baziler arterden kalsiyum kanal blokeri infüzyonu verin.;"[{""text"":""kalsiyum kanal blokeri infüzyonu"",""type"":""Procedure""},{""text"":""baziler arter"",""type"":""Anatomy""}]"
7;19;Thirteen;;;lomber ponksiyon;lomber ponksiyon;açıklama;test;0;nötr;;;;Şanslısın, sana bir LP bulabileceğim bir yer biliyorum.;"[{""text"":""lomber ponksiyon"",""type"":""Procedure""}]"
7;19;Thirteen;Huntington;;;;açıklama;yok;0;nötr;;;;Benim Huntington hastalığım var.;"[{""text"":""Huntington hastalığı"",""type"":""Disease""}]"
7;19;Foreman;;radyoloji filmi;;;açıklama;değerlendirme;0;nötr;pineal bez;;;Serebral orta hatta baktım. Pineal bezi kalsifiye.;"[{""text"":""radyoloji filmi"",""type"":""Test""},{""text"":""pineal bez"",""type"":""Anatomy""},{""text"":""kalsifikasyon"",""type"":""Disease""}]"
